Date,current,pred,actual
2019-07-25,45.764,43.5034678810494,44.43
2019-07-26,45.608,42.43430622372881,42.28
2019-07-29,47.154,43.18112938897815,43.0
2019-07-30,48.452,43.51443894683314,42.816
2019-07-31,48.322,43.06532934771042,43.118
2019-08-01,46.77,45.45869222494707,44.342
2019-08-02,46.868,45.12321205873229,45.122
2019-08-05,45.664,46.18959414886169,45.002
2019-08-06,46.15,44.78344616392417,44.136
2019-08-07,46.684,45.64004995438347,45.916
2019-08-08,47.66,46.72173300971389,45.49
2019-08-09,47.002,46.43408877509941,46.358
2019-08-12,45.802,48.812456079241315,47.108
2019-08-13,47.0,48.46373345274935,49.42
2019-08-14,43.924,49.537613293695586,49.174
2019-08-15,43.128,56.992829578771676,49.04
2019-08-16,43.988,48.67224083915684,48.562
2019-08-19,45.366,48.33227797758161,48.958
2019-08-20,45.172,47.85871503886955,48.698
2019-08-21,44.166,50.47094615545208,49.32
2019-08-22,44.43,50.93256827148133,48.124
2019-08-23,42.28,48.913016607071086,48.246
2019-08-26,43.0,44.99277959914201,44.642
2019-08-27,42.816,46.76832291883946,45.74
2019-08-28,43.118,47.6938833021031,48.512
2019-08-29,44.342,47.7626039827625,48.426
2019-08-30,45.122,55.57538409640415,48.174
2019-09-03,45.002,48.993999837645845,48.938
2019-09-04,44.136,55.67514266367698,48.626
2019-09-05,45.916,47.584662381914484,46.606
2019-09-06,45.49,48.41645332751361,46.286
2019-09-09,46.358,48.48065842087183,47.544
2019-09-10,47.108,48.440328309661425,48.01
2019-09-11,49.42,55.35481603272319,48.906
2019-09-12,49.174,50.04405705886191,48.948
2019-09-13,49.04,50.16784508688994,49.578
2019-09-16,48.562,50.63242519056851,51.392
2019-09-17,48.958,51.968279247271,51.578
2019-09-18,48.698,51.05127673456897,51.95
2019-09-19,49.32,54.559623506134244,52.394
2019-09-20,48.124,52.32923811505654,51.39
2019-09-23,48.246,51.85569553067978,50.7
2019-09-24,44.642,53.06594918582351,51.116
2019-09-25,45.74,53.25520718055151,50.936
2019-09-26,48.512,60.131440355359075,59.936
2019-09-27,48.426,62.3700267821545,65.626
2019-09-30,48.174,63.28503047406764,65.542
2019-10-01,48.938,62.66553607418351,63.244
2019-10-02,48.626,61.847034080260016,63.002
2019-10-03,46.606,51.36784448656658,62.984
2019-10-04,46.286,62.46733800408026,62.662
2019-10-07,47.544,62.19486562066598,63.494
2019-10-08,48.01,64.20580034651323,63.444
2019-10-09,48.906,65.34942787963982,65.316
2019-10-10,48.948,66.21683472282618,67.108
2019-10-11,49.578,65.70258020621452,67.428
2019-10-14,51.392,67.75621438242649,69.018
2019-10-15,51.578,69.47478967357719,69.986
2019-10-16,51.95,70.49934639500367,69.222
2019-10-17,52.394,67.3059939167133,69.87
2019-10-18,51.39,72.20687104946043,70.434
2019-10-21,50.7,68.55969834171452,69.998
2019-10-22,51.116,66.18131052298139,71.904
2019-10-23,50.936,67.47570605462508,70.444
2019-10-24,59.936,66.48520170430444,70.966
2019-10-25,65.626,65.73032186777894,66.608
2019-10-28,65.542,66.547684937827,67.268
2019-10-29,63.244,66.92082314740199,65.784
2019-10-30,63.002,68.32291555389259,66.258
2019-10-31,62.984,65.5405113223336,65.988
2019-11-01,62.662,67.42087586842922,66.974
2019-11-04,63.494,64.6681900765183,67.24
2019-11-05,63.444,68.10932965106804,66.606
2019-11-06,65.316,67.32184410226847,66.074
2019-11-07,67.108,71.30582781288285,67.178
2019-11-08,67.428,70.19692098661335,67.906
2019-11-11,69.018,69.90569061658198,69.768
2019-11-12,69.986,69.77162632436742,70.54
2019-11-13,69.222,85.44867373870207,71.936
2019-11-14,69.87,72.29142803521401,71.678
2019-11-15,70.434,75.10291788026692,76.3
2019-11-18,69.998,73.77790352740934,75.798
2019-11-19,71.904,76.89773725571979,78.63
2019-11-20,70.444,85.20182773243596,80.808
2019-11-21,70.966,89.92512155028558,81.118
2019-11-22,66.608,77.19488459825197,83.844
2019-11-25,67.268,84.63382110688607,85.05
2019-11-26,65.784,79.71867887351704,86.188
2019-11-27,66.258,82.34564894289989,86.076
2019-11-29,65.988,83.9342706950168,82.94
2019-12-02,66.974,84.36179240131528,83.666
2019-12-03,67.24,87.2269970810367,86.052
2019-12-04,66.606,89.38128945395286,88.602
2019-12-05,66.074,89.41330366273942,90.308
2019-12-06,67.178,93.95673481731782,93.812
2019-12-09,67.906,95.35549089891879,98.428
2019-12-10,69.768,96.53655406395933,96.268
2019-12-11,70.54,90.40465541430359,95.63
2019-12-12,71.936,107.28345231370221,104.972
2019-12-13,71.678,106.27469794707085,107.584
2019-12-16,76.3,105.91149908053615,103.7
2019-12-17,75.798,103.98679172962116,102.698
2019-12-18,78.63,112.49049118639425,102.1
2019-12-19,80.808,110.78873892297429,109.44
2019-12-20,81.118,112.55366721881373,113.912
2019-12-23,83.844,114.18208813069629,114.44
2019-12-24,85.05,113.112288457885,112.964
2019-12-26,86.188,113.38329073424558,111.604
2019-12-27,86.076,112.23923497139631,113.38
2019-12-30,82.94,116.3076335489742,116.198
2019-12-31,83.666,153.85652706268203,128.162
2020-01-02,86.052,132.5916166482143,130.114
2020-01-03,88.602,156.67791682529594,156.0
2020-01-06,90.308,171.7710501922686,177.412
2020-01-07,93.812,157.4098997118913,146.94
2020-01-08,98.428,150.10607549522368,149.792
2020-01-09,96.268,148.56949701563715,149.614
2020-01-10,95.63,155.7922336530503,154.256
2020-01-13,104.972,155.33953041203225,154.876
2020-01-14,107.584,157.5816531496285,153.458
2020-01-15,103.7,161.69807520439537,160.8
2020-01-16,102.698,162.1372839320853,160.006
2020-01-17,102.1,163.12074422330514,171.68
2020-01-21,109.44,166.9741289014639,183.484
2020-01-22,113.912,178.4234689646671,179.882
2020-01-23,114.44,175.66741667768935,180.2
2020-01-24,112.964,167.90586742084867,166.758
2020-01-27,111.604,157.33290119471354,159.982
2020-01-28,113.38,158.43238939875087,155.76
2020-01-29,116.198,151.9216706538764,135.8
2020-01-30,128.162,135.9881675539276,133.598
2020-01-31,130.114,151.0828917972743,148.724
2020-02-03,156.0,149.68423185841706,149.102
2020-02-04,177.412,148.2644050600935,149.9
2020-02-05,146.94,144.3271412612404,144.908
2020-02-06,149.792,142.00107571716777,140.696
2020-02-07,149.614,120.06500041454731,121.6
2020-02-10,154.256,100.60824873452827,129.066
2020-02-11,154.876,125.61203048513741,126.846
2020-02-12,153.458,109.17882530363329,112.11
2020-02-13,160.8,89.16332427939702,109.324
2020-02-14,160.006,91.71064528723625,89.014
2020-02-18,171.68,85.40527066575501,86.04
2020-02-19,183.484,74.52552902014727,72.244
2020-02-20,179.882,88.90287596480778,85.528
2020-02-21,180.2,85.9832494799428,85.506
2020-02-24,166.758,88.10173148521642,86.858
2020-02-25,159.982,80.59854600462117,101.0
2020-02-26,155.76,108.04933609105586,107.85
2020-02-27,135.8,105.28163595124576,105.632
2020-02-28,133.598,101.50624932425507,102.872
2020-03-02,148.724,112.12209632087934,100.426
2020-03-03,149.102,105.1570632843542,104.8
2020-03-04,149.9,99.41396513430573,96.312
2020-03-05,144.908,87.73257365263413,90.894
2020-03-06,140.696,105.93073935674676,96.002
2020-03-09,121.6,104.30617788391919,103.248
2020-03-10,129.066,113.00033603739465,109.09
2020-03-11,126.846,109.95089833906715,109.768
2020-03-12,112.11,115.53561940215818,114.6
2020-03-13,109.324,129.05792988551983,130.19
2020-03-16,89.014,140.9417343711361,141.978
2020-03-17,86.04,146.98120155638068,145.966
2020-03-18,72.244,139.8776712200196,149.042
2020-03-19,85.528,149.76700166980666,150.778
2020-03-20,85.506,149.166939377144,149.272
2020-03-23,86.858,139.2033319742109,137.344
2020-03-24,101.0,145.41028202888734,146.422
2020-03-25,107.85,142.85604097160447,141.126
2020-03-26,105.632,146.2849750799319,145.03
2020-03-27,102.872,156.73619291629674,159.75
2020-03-30,100.426,153.80782518742402,153.824
2020-03-31,104.8,158.74403684551686,160.102
2020-04-01,96.312,156.95586112167877,156.376
2020-04-02,90.894,153.2652419014467,140.264
2020-04-03,96.002,152.83823123929957,152.238
2020-04-06,103.248,154.577166658317,153.642
2020-04-07,109.09,154.47491287338514,156.516
2020-04-08,109.768,153.02627200017506,156.008
2020-04-09,114.6,152.3079697170527,163.884
2020-04-13,130.19,162.6795934373344,162.258
2020-04-14,141.978,164.99591732212332,161.882
2020-04-15,145.966,158.86766586017228,158.192
2020-04-16,149.042,160.26285076425663,160.666
2020-04-17,150.778,160.3488452305819,159.834
2020-04-20,149.272,163.85155733618302,162.726
2020-04-21,137.344,161.0710314893277,161.602
2020-04-22,146.422,162.58197694706462,163.112
2020-04-23,141.126,164.49460933360797,165.52
2020-04-24,145.03,163.66641566603232,163.376
2020-04-27,159.75,163.80028194638325,163.774
2020-04-28,153.824,164.73311790010868,164.046
2020-04-29,160.102,159.92320803412687,161.162
2020-04-30,156.376,159.01345882230547,167.0
2020-05-01,140.264,180.27091805017372,179.62
2020-05-04,152.238,176.31285646650701,176.312
2020-05-05,153.642,176.29682410444613,176.592
2020-05-06,156.516,173.84951505467495,172.876
2020-05-07,156.008,177.56634700086494,177.132
2020-05-08,163.884,188.27685347727947,189.984
2020-05-11,162.258,188.01251700157496,188.134
2020-05-12,161.882,201.53163566434736,205.01
2020-05-13,158.192,194.49928769432333,194.568
2020-05-14,160.666,188.42467787793248,187.056
2020-05-15,159.834,224.79607700829007,198.18
2020-05-18,162.726,198.999931942716,196.426
2020-05-19,161.602,197.52495699760425,198.358
2020-05-20,163.112,201.1585929183891,200.792
2020-05-21,165.52,199.02748032604478,200.18
2020-05-22,163.376,197.9052645210137,198.864
2020-05-26,163.774,199.61876598531381,200.356
2020-05-27,164.046,198.02963703514715,192.17
2020-05-28,161.162,198.31726147238962,197.196
2020-05-29,167.0,193.13250045620225,191.948
2020-06-01,179.62,200.74758442621513,201.87
2020-06-02,176.312,218.39000189060675,215.962
2020-06-03,176.592,226.724573277314,223.926
2020-06-04,172.876,239.06985924686325,241.732
2020-06-05,177.132,272.3964790113811,274.316
2020-06-08,189.984,280.3038748639791,277.972
2020-06-09,188.134,260.89172862041625,273.176
2020-06-10,205.01,278.88839221247787,278.856
2020-06-11,194.568,310.1926606527066,308.93
2020-06-12,187.056,297.37458541915964,299.412
2020-06-15,198.18,299.9103526887449,303.36
2020-06-16,196.426,279.29814621687734,309.202
2020-06-17,198.358,277.5239225517281,300.128
2020-06-18,200.792,314.7922084608847,300.168
2020-06-19,200.18,332.4632308067785,328.6
2020-06-22,198.864,314.1242283821517,313.672
2020-06-23,200.356,317.10188711470244,318.466
2020-06-24,192.17,304.24115739240716,302.614
2020-06-25,197.196,286.59629979121826,283.4
2020-06-26,191.948,305.84783808406917,307.92
2020-06-29,201.87,291.4195649775139,295.298
2020-06-30,215.962,299.3190216392273,299.822
2020-07-01,223.926,297.12435184098246,297.498
2020-07-02,241.732,290.2938124999966,286.152
2020-07-06,274.316,292.33760282172216,297.0
2020-07-07,277.972,291.8917527010782,297.4
2020-07-08,273.176,296.29276399565,297.004
2020-07-09,278.856,297.34682960134194,297.916
2020-07-10,308.93,290.5526040736196,290.542
2020-07-13,299.412,316.12516423444197,283.714
2020-07-14,303.36,278.3746428941816,274.878
2020-07-15,309.202,345.4722834347291,310.952
2020-07-16,300.128,334.21612088091194,324.2
2020-07-17,300.168,357.75684099167495,330.142
2020-07-20,328.6,364.02155807038156,367.128
2020-07-21,313.672,378.14009527910144,377.418
2020-07-22,318.466,378.200479724404,375.706
2020-07-23,302.614,401.1618908242839,400.366
2020-07-24,283.4,407.3436269705487,409.996
2020-07-27,307.92,405.7881024762488,402.84
2020-07-28,295.298,402.0341965986156,404.668
2020-07-29,299.822,392.38476116347016,430.634
2020-07-30,297.498,396.40799029383095,447.75
2020-07-31,286.152,373.3046315818459,442.68
2020-08-03,297.0,366.055634100974,498.32
2020-08-04,297.4,398.55379478500953,475.05
2020-08-05,297.004,442.83523687112023,447.37
2020-08-06,297.916,408.3427175228684,407.0
2020-08-07,290.542,399.6333437080981,418.32
2020-08-10,283.714,372.2148141054043,330.21
2020-08-11,274.878,368.0719814744437,366.28
2020-08-12,310.952,394.46691341588496,371.34
2020-08-13,324.2,376.46804483440013,372.72
2020-08-14,330.142,414.734654582426,419.62
2020-08-17,367.128,446.24547141990786,449.76
2020-08-18,377.418,444.36271592036616,441.76
2020-08-19,375.706,422.58948203943055,423.43
2020-08-20,400.366,426.13268112326426,442.15
2020-08-21,409.996,429.19244141948104,449.39
2020-08-24,402.84,421.92780288269125,424.23
2020-08-25,404.668,384.957013028487,380.36
2020-08-26,430.634,389.23676238376163,387.79
2020-08-27,447.75,405.56120030073873,407.34
2020-08-28,442.68,423.4704001782842,421.2
2020-08-31,498.32,470.84214210506093,419.07
2020-09-01,475.05,443.83627330801266,429.01
2020-09-02,447.37,451.84244351441885,448.16
2020-09-03,407.0,416.70524145949577,415.09
2020-09-04,418.32,422.95807441531764,425.68
2020-09-08,330.21,413.81268491645307,413.98
2020-09-09,366.28,374.4635247669352,425.3
2020-09-10,371.34,420.32104187989034,425.92
2020-09-11,372.72,431.5155874704343,434.0
2020-09-14,419.62,444.3316009353381,442.3
2020-09-15,449.76,453.17525591986987,446.65
2020-09-16,441.76,458.3303522663381,461.3
2020-09-17,423.43,404.074130255967,448.88
2020-09-18,442.15,438.64763022030377,439.67
2020-09-21,449.39,429.91235101532425,430.83
2020-09-22,424.23,423.04956811512517,421.94
2020-09-23,380.36,421.35159070909117,422.64
2020-09-24,387.79,416.903137603424,425.79
2020-09-25,407.34,418.68757498413277,420.63
2020-09-28,421.2,420.818333564644,420.28
2020-09-29,419.07,426.0564837055089,424.68
2020-09-30,429.01,408.03523116225455,406.02
2020-10-01,448.16,409.0798330130277,410.83
2020-10-02,415.09,389.3918491454368,388.04
2020-10-05,425.68,428.5849811231761,400.51
2020-10-06,413.98,425.4618046318359,423.9
2020-10-07,425.3,422.6577129897995,420.98
2020-10-08,425.92,436.867443461546,438.09
2020-10-09,434.0,430.54715773113975,429.95
2020-10-12,442.3,432.307653987672,421.26
2020-10-13,446.65,437.6127652520346,410.36
2020-10-14,461.3,458.3576430483885,417.13
2020-10-15,448.88,456.2234444957056,411.76
2020-10-16,439.67,413.1858786275173,408.5
2020-10-19,430.83,447.73943525897243,408.09
2020-10-20,421.94,441.8680402096571,441.61
2020-10-21,422.64,487.47129828329383,486.64
2020-10-22,425.79,495.1126007229834,499.27
2020-10-23,420.63,490.3606675013877,489.61
2020-10-26,420.28,520.4483331618401,521.85
2020-10-27,424.68,558.8196548854268,555.38
2020-10-28,406.02,574.1751358251906,574.0
2020-10-29,410.83,583.3385067826362,585.76
2020-10-30,388.04,568.6357893601455,567.6
2020-11-02,400.51,583.8627717142975,584.76
2020-11-03,423.9,582.3314098141257,568.82
2020-11-04,420.98,592.3675455734514,593.38
2020-11-05,438.09,597.9986770471116,599.04
2020-11-06,429.95,600.0477646420461,641.76
2020-11-09,421.26,647.5516767442491,649.88
2020-11-10,410.36,640.2679153412962,604.48
2020-11-11,417.13,628.0155304210746,627.07
2020-11-12,411.76,610.8480535127693,609.99
2020-11-13,408.5,637.719105983686,639.83
2020-11-16,408.09,636.0019435562576,633.25
2020-11-17,441.61,623.6193070869464,622.77
2020-11-18,486.64,656.5604061539744,655.9
2020-11-19,499.27,692.2347123117287,695.0
2020-11-20,489.61,649.6312785690889,649.86
2020-11-23,521.85,644.6178099554756,640.34
2020-11-24,555.38,642.3331494729798,645.98
2020-11-25,574.0,664.0729852638469,661.77
2020-11-27,585.76,660.9825481977947,663.69
2020-11-30,567.6,667.5659742023042,665.99
2020-12-01,584.76,696.2903357201589,694.78
2020-12-02,568.82,706.5216458635007,705.67
2020-12-03,593.38,726.8599440488156,729.77
2020-12-04,599.04,737.9948060570355,735.11
2020-12-07,641.76,756.5975609244234,755.98
2020-12-08,649.88,814.415795168689,816.04
2020-12-09,604.48,878.8886256639279,880.02
2020-12-10,627.07,810.808514299644,811.19
2020-12-11,609.99,843.5109863213366,849.44
2020-12-14,639.83,853.0897703541245,854.41
2020-12-15,633.25,846.9789903462649,845.0
2020-12-16,622.77,822.9945296740857,826.16
2020-12-17,655.9,814.6828251553882,844.55
2020-12-18,695.0,851.6350239818776,850.45
2020-12-21,649.86,846.4676885809376,844.99
2020-12-22,640.34,846.7196064673191,846.64
2020-12-23,645.98,854.7581096233151,880.8
2020-12-24,661.77,882.0328399200305,883.09
2020-12-28,663.69,862.7191472996401,864.16
2020-12-29,665.99,848.9115775022929,835.43
2020-12-30,694.78,796.8187786655232,793.53
2020-12-31,705.67,842.10154757667,839.81
2021-01-04,729.77,869.5857055300868,872.79
2021-01-05,735.11,854.321505238084,854.69
2021-01-06,755.98,849.1706454024786,849.99
2021-01-07,816.04,853.7708816277728,852.23
2021-01-08,880.02,862.1409338036743,863.42
2021-01-11,811.19,849.5918482505411,849.46
2021-01-12,849.44,804.6937437081885,804.82
2021-01-13,854.41,785.3655199233897,811.66
2021-01-14,845.0,815.07313453782,816.12
2021-01-15,826.16,798.575056703354,796.22
2021-01-19,844.55,779.9605348527555,798.15
2021-01-20,850.45,787.0276143702501,787.38
2021-01-21,844.99,777.5558839292701,781.3
2021-01-22,846.64,745.0635753659833,714.5
2021-01-25,880.8,701.659523944739,698.84
2021-01-26,883.09,740.404344074178,742.02
2021-01-27,864.16,723.6437095251501,682.22
2021-01-28,835.43,691.8062237004896,675.5
2021-01-29,793.53,716.4162977896829,718.43
2021-02-01,839.81,685.9887575860803,686.44
2021-02-02,872.79,654.3683327036629,653.2
2021-02-03,854.69,624.0874859006624,621.44
2021-02-04,849.99,597.4925401136097,597.95
2021-02-05,852.23,566.232471425196,563.0
2021-02-08,863.42,672.9910917892573,673.58
2021-02-09,849.46,666.3816874218678,668.06
2021-02-10,804.82,690.3606273966686,699.6
2021-02-11,811.66,693.2800316333552,693.73
2021-02-12,816.12,708.1338018960847,707.94
2021-02-16,796.22,678.7223569084789,676.88
2021-02-17,798.15,697.5170171810332,701.81
2021-02-18,787.38,652.1048741703364,653.16
2021-02-19,781.3,657.1199247180533,654.87
2021-02-22,714.5,669.0440858579533,670.0
2021-02-23,698.84,661.1640984134901,662.16
2021-02-24,742.02,620.3221625519617,630.27
2021-02-25,682.22,640.0177915457816,640.39
2021-02-26,675.5,621.1174055960508,618.71
2021-03-01,718.43,612.1252583231735,611.29
2021-03-02,686.44,646.3059649205505,635.62
2021-03-03,653.2,666.0660646989925,667.93
2021-03-04,621.44,674.4951052364609,661.75
2021-03-05,597.95,691.8122887182146,691.05
2021-03-08,563.0,692.5516348227216,691.62
2021-03-09,673.58,669.9158284221777,670.97
2021-03-10,668.06,692.2120518894297,683.8
2021-03-11,699.6,696.4497162339128,677.02
2021-03-12,693.73,701.4077521372249,701.98
2021-03-15,707.94,758.2974826331758,762.32
2021-03-16,676.88,731.4038522249019,732.23
2021-03-17,701.81,737.4475992901503,738.85
2021-03-18,653.16,740.3124057755018,739.78
2021-03-19,654.87,714.6469106918223,714.63
2021-03-22,670.0,720.4859343718625,718.99
2021-03-23,662.16,740.3822698451256,744.12
2021-03-24,630.27,722.2282057579614,719.69
2021-03-25,640.39,698.2990441777979,729.4
2021-03-26,618.71,735.3183628307618,738.2
2021-03-29,611.29,705.9568807903047,704.74
2021-03-30,635.62,695.5072845380903,694.4
2021-03-31,667.93,699.0900318643785,677.0
2021-04-01,661.75,712.9881085941443,709.44
2021-04-05,691.05,682.5606535071931,684.9
2021-04-06,691.62,672.8125410257321,673.6
2021-04-07,670.97,675.9538070301835,670.94
2021-04-08,683.8,661.9989965978839,663.54
2021-04-09,677.02,669.4863805229277,672.37
2021-04-12,701.98,633.399209155507,629.04
2021-04-13,762.32,630.207824317633,617.2
2021-04-14,732.23,590.4747181831265,589.89
2021-04-15,738.85,649.583954495436,571.69
2021-04-16,739.78,638.7612221015565,589.74
2021-04-19,714.63,639.9008075062817,576.83
2021-04-20,718.99,583.0941699307436,577.87
2021-04-21,744.12,588.0910753164432,563.46
2021-04-22,719.69,585.6990696298224,586.78
2021-04-23,729.4,614.9264626394406,580.88
2021-04-26,738.2,605.3444395172833,606.44
2021-04-27,704.74,606.7430129432782,604.69
2021-04-28,694.4,619.1618772415411,619.13
2021-04-29,677.0,627.5514623047925,630.85
2021-04-30,709.44,622.6753211640981,625.22
2021-05-03,684.9,622.1982606854424,623.9
2021-05-04,673.6,609.5661833982805,605.12
2021-05-05,670.94,610.0372714278801,572.84
2021-05-06,663.54,600.6988322168453,599.05
2021-05-07,672.37,635.9965110044736,605.13
2021-05-10,629.04,605.5224223232608,603.59
2021-05-11,617.2,597.8054262751841,598.78
2021-05-12,589.89,606.6189426131677,610.12
2021-05-13,571.69,612.7272183696425,609.89
2021-05-14,589.74,610.3374989512479,617.69
2021-05-17,576.83,597.8869977419762,599.36
2021-05-18,577.87,603.6163933592259,604.87
2021-05-19,563.46,616.3335407994147,616.6
2021-05-20,586.78,626.267168059574,623.31
2021-05-21,580.88,620.6798310747816,620.83
2021-05-24,606.44,627.3127905446065,623.71
2021-05-25,604.69,656.5538290475242,656.57
2021-05-26,619.13,673.7646366453039,679.82
2021-05-27,630.85,673.0084066805906,671.87
2021-05-28,625.22,669.8132874107984,688.72
2021-06-01,623.9,682.1192581781318,680.76
2021-06-02,605.12,679.088139777034,679.7
2021-06-03,572.84,676.8849974127415,677.92
2021-06-04,599.05,674.6378465781047,678.9
2021-06-07,605.13,661.0802891737278,659.58
2021-06-08,603.59,688.0699585759239,644.65
2021-06-09,598.78,650.9667481314082,652.81
2021-06-10,610.12,660.503474454767,656.95
2021-06-11,609.89,652.606638997049,685.7
2021-06-14,617.69,664.3449846957926,668.54
2021-06-15,599.36,654.1418785651864,653.38
2021-06-16,604.87,652.4234974001395,650.6
2021-06-17,616.6,646.5161875249635,644.22
2021-06-18,623.31,649.9714213739044,646.22
2021-06-21,620.83,654.4654892367187,660.5
2021-06-22,623.71,651.8210326629124,655.29
2021-06-23,656.57,649.6149061325972,649.26
2021-06-24,679.82,646.3241125782488,643.38
2021-06-25,671.87,658.3193867698843,657.62
2021-06-28,688.72,646.6152993342822,644.78
2021-06-29,680.76,647.5109857643345,646.98
2021-06-30,679.7,665.4255824606773,677.35
2021-07-01,677.92,688.7533435442899,687.2
2021-07-02,678.9,706.7550208604873,709.67
2021-07-06,659.58,706.586309276173,709.74
2021-07-07,644.65,711.1187277764825,710.92
2021-07-08,652.81,684.1432122449055,714.63
2021-07-09,656.95,700.1466419271981,699.1
2021-07-12,685.7,710.8528861118175,713.76
2021-07-13,668.54,703.8655889606939,709.99
2021-07-14,653.38,710.3288903631114,707.82
2021-07-15,650.6,718.9821973757097,722.25
2021-07-16,644.22,717.7423130770073,717.17
2021-07-19,646.22,715.4967838928253,686.17
2021-07-20,660.5,667.4806408500963,665.71
2021-07-21,655.29,687.5442846157871,688.99
2021-07-22,649.26,689.8856293923493,673.47
2021-07-23,643.38,683.0836677424494,680.26
2021-07-26,657.62,705.0761423455558,706.3
2021-07-27,644.78,707.7507566693189,708.49
2021-07-28,646.98,712.5387008328481,711.2
2021-07-29,677.35,703.9050387265866,701.16
2021-07-30,687.2,739.0506504770951,711.92
2021-08-02,709.67,729.7607196491282,730.91
2021-08-03,709.74,734.6152150400188,735.72
2021-08-04,710.92,734.9208209410997,734.09
2021-08-05,714.63,732.3246179931828,732.39
2021-08-06,699.1,733.0624587687013,733.57
2021-08-09,713.76,751.1297323986296,752.92
2021-08-10,709.99,754.5734878769854,753.87
2021-08-11,707.82,754.4192700363899,754.86
2021-08-12,722.25,737.6981352851718,736.27
2021-08-13,717.17,745.5313556789043,743.0
2021-08-16,686.17,733.611273605706,744.49
2021-08-17,665.71,753.1582611821252,755.83
2021-08-18,688.99,757.8272821702371,756.99
2021-08-19,673.47,758.205578023762,759.49
2021-08-20,680.26,730.9297183309811,730.17
2021-08-23,706.3,739.6589705161725,739.38
2021-08-24,708.49,752.5721594016466,751.94
2021-08-25,711.2,766.7334795260438,753.64
2021-08-26,701.16,773.8075097394337,774.39
2021-08-27,711.92,761.1076624860775,791.36
2021-08-30,730.91,774.684401764648,777.56
2021-08-31,735.72,755.4211796384607,781.31
2021-09-01,734.09,773.1057925499174,775.48
2021-09-02,732.39,766.2851773916861,775.22
2021-09-03,733.57,767.1997697161682,781.53
2021-09-07,752.92,781.1997964248385,780.59
2021-09-08,753.87,786.4233895528566,782.75
2021-09-09,754.86,810.365826682787,793.61
2021-09-10,736.27,801.0021952053183,785.49
2021-09-13,743.0,793.1458025506945,791.94
2021-09-14,744.49,822.4802932496752,805.72
2021-09-15,755.83,809.311171598566,811.08
2021-09-16,756.99,820.5802365433757,818.32
2021-09-17,759.49,874.8350309302775,843.03
2021-09-20,730.17,863.4885455476232,870.11
2021-09-21,739.38,864.5735876862341,864.27
2021-09-22,751.94,866.7095225512946,865.8
2021-09-23,753.64,894.7107471748428,894.0
2021-09-24,774.39,908.693721350105,909.68
2021-09-27,791.36,988.7069624006319,1024.86
2021-09-28,777.56,1023.0113959034045,1018.43
2021-09-29,781.31,1038.3206836140089,1037.86
2021-09-30,775.48,1074.6912117808347,1077.04
2021-10-01,775.22,1115.0768120013413,1114.0
2021-10-04,781.53,1203.805910516427,1208.59
2021-10-05,780.59,1172.7281278987791,1172.0
2021-10-06,782.75,1212.2990826509713,1213.86
2021-10-07,793.61,1155.9310873999993,1229.91
2021-10-08,785.49,1219.8294558111797,1222.09
2021-10-11,791.94,1108.930369037627,1162.94
2021-10-12,805.72,1026.735071193917,1023.5
2021-10-13,811.08,1052.9933855492525,1067.95
2021-10-14,818.32,1062.7089565988388,1063.51
2021-10-15,843.03,1033.7486283475769,1033.42
2021-10-18,870.11,1014.9495331828914,1013.39
2021-10-19,864.27,1056.9887535761645,1054.73
2021-10-20,865.8,1086.7684063092008,1089.01
2021-10-21,894.0,1097.8186180399584,1096.38
2021-10-22,909.68,1134.979910432843,1137.06
2021-10-25,1024.86,1156.0099833586173,1156.87
2021-10-26,1018.43,1110.592351837733,1109.03
2021-10-27,1037.86,1083.8776112109206,1116.0
2021-10-28,1077.04,1089.3941209577258,1081.92
2021-10-29,1114.0,1135.0572468790288,1136.99
2021-11-01,1208.59,1144.0321254459602,1144.76
2021-11-02,1172.0,1094.4122902061572,1095.0
2021-11-03,1213.86,1043.8948206379598,1084.6
2021-11-04,1229.91,1015.2421936921423,1014.97
2021-11-05,1222.09,1009.9338084878452,1009.01
2021-11-08,1162.94,1051.6394602029095,1051.75
2021-11-09,1023.5,1071.9801378168063,1068.96
2021-11-10,1067.95,1003.6568069480579,1003.8
2021-11-11,1063.51,1016.3886238886165,1017.03
2021-11-12,1033.42,1032.2206904320524,966.41
2021-11-15,1013.39,958.2279602532976,958.51
2021-11-16,1054.73,1016.1657763926855,975.99
2021-11-17,1089.01,926.6670266345456,926.92
2021-11-18,1096.38,932.2963874163286,932.57
2021-11-19,1137.06,900.8061975099345,899.94
2021-11-22,1156.87,939.8518300055322,938.53
2021-11-23,1109.03,1009.6243501525615,1008.87
2021-11-24,1116.0,1065.0351040259047,1067.0
2021-11-26,1081.92,1094.4779075048746,1093.94
2021-11-29,1136.99,1044.9803252551487,1088.47
2021-11-30,1144.76,1086.765407253506,1086.19
2021-12-01,1095.0,1089.6601861058793,1070.34
2021-12-02,1084.6,1057.1563870834198,1056.78
2021-12-03,1014.97,1198.7322795771397,1199.78
2021-12-06,1009.01,1150.1279392577676,1149.59
2021-12-07,1051.75,1087.1753482140311,1088.12
2021-12-08,1068.96,1065.4848960902368,1064.7
2021-12-09,1003.8,1027.7950669817208,1026.96
2021-12-10,1017.03,1056.2726775902624,1058.12
2021-12-13,966.41,1064.3769206733764,1064.4
2021-12-14,958.51,1105.1488224562077,1106.22
